"gene-LOC117889666"	"0"	"0.0426517655673705"	"2.65121541379918e-10"	"2.50745429363807e-06"	"26.0196236682683"	"268.296184840916"
"gene-LOC117889660"	"5.44241910253045e-18"	"0.806151417417785"	"0.00608131318410469"	"5.06870040289091e-09"	"-4.85253293697819"	"29.9077505161358"
"gene-LOC117889668"	"3.20760136303838e-67"	"0.18586694232474"	"0.680690617470184"	"5.92885421504859e-09"	"-46.9870749067958"	"150.627321512935"
"gene-LOC117889634"	"0"	"0.400982422921121"	"0.000105460220053508"	"3.97038618312456e-11"	"10.5112408725497"	"162.234779458674"
"gene-LOC117889671"	"9.09611500387033e-25"	"0.26575444564487"	"0.181761143886009"	"0.448565834475485"	"1.73440374940225"	"5.1100720917629"
"gene-LOC117889667"	"1.54382330100843e-166"	"0.144448533214074"	"0.219228386137302"	"0.0813482844847018"	"-530.499437948569"	"7959.81421194725"
"gene-LOC117892165"	"0"	"0.48750289781355"	"0.000137033093528608"	"0.10469157169986"	"-32.7831489257218"	"-17.4915518128608"
"gene-LOC117898628"	"0"	"0.207358353635888"	"0.0457626012931171"	"0.579059940105948"	"323.310918459786"	"187.155071773303"
"gene-LOC117896600"	"0"	"0.463460959262527"	"0.137216609030038"	"0.0898738609783186"	"36.81605957077"	"216.805611159446"
"gene-LOC117894609"	"0"	"0.0128320161610561"	"0.979352364626805"	"0.110124999105065"	"440.284168713652"	"-358.10167134283"
"gene-LOC117902127"	"5.81659376638708e-196"	"0.0589085984968918"	"0.117241150472082"	"0.322020914823898"	"9.12365212038854"	"2.98931855883064"
"gene-LOC117889573"	"0"	"0.552302634271664"	"0.586054881841756"	"0.105670636180473"	"542.046314042371"	"-1118.05675813997"
"gene-LOC117889574"	"0"	"0.373657413231968"	"0.00919418300026261"	"0.000281937494649607"	"708.514491983474"	"2442.62421878387"
"gene-LOC117903560"	"0"	"1.19950664844772e-05"	"3.46125916015756e-23"	"3.45672491983606e-24"	"1007.2306285772"	"2693.54084320088"
"gene-LOC117901271"	"0"	"0.31731251741305"	"0.576687630671709"	"0.382492728610594"	"17.1135079546432"	"-74.5582615405499"
"gene-LOC117901264"	"0"	"0.411391871241814"	"0.00431604697672222"	"0.238155507308307"	"-265.06469478025"	"-651.893255558446"
"gene-LOC117892203"	"0"	"0.00242282547872648"	"0.00244082824742303"	"0.0326900316943137"	"274.540069801004"	"903.380383396027"
"gene-LOC117901014"	"5.33790762635848e-184"	"0.765596528674824"	"0.123975968903288"	"0.0807900608559203"	"0.434126308684728"	"-6.4859128287313"
"gene-LOC117902670"	"0.292504821946124"	"0.771530063883196"	"0.0956473293111604"	"0.876122359273089"	"-1.15545327154677"	"-0.742572794361718"
"gene-LOC117889582"	"0"	"0.856580730531961"	"0.191922607615422"	"0.210346846051196"	"415.799854380454"	"8.44051652925918"
"gene-LOC117889584"	"0"	"0.032145764123875"	"0.255249367711336"	"0.96704670934753"	"-341.755669267716"	"-288.164815101759"
"gene-LOC117889583"	"0"	"0.220094277876416"	"0.424263380377945"	"0.00131040771591227"	"355.376099286434"	"1180.95541181143"
"gene-LOC117889585"	"1.82717160754108e-193"	"0.391681826436911"	"0.529361157584036"	"0.538661271529328"	"2.32322653985854"	"0.0303768840045393"
"gene-LOC117894309"	"0"	"4.91305082405471e-06"	"4.50883377563406e-06"	"8.95924260186335e-07"	"577.90603381825"	"1176.96404361655"
"gene-LOC117894395"	"9.2280286504986e-255"	"0.0173279947994149"	"0.0449115887126336"	"0.55712429892106"	"4.15743833880854"	"11.6479764968208"
"gene-LOC117893770"	"1.73675018091801e-226"	"0.2208550796255"	"0.399474782245179"	"0.24419981368117"	"-7.88691328410333"	"-0.896519535257802"
"gene-LOC117892238"	"1.84758632592839e-165"	"0.800691812988815"	"0.909498002063584"	"0.371192051516137"	"-8.88950521330683"	"12.3171126978081"
"gene-LOC117902179"	"1.03465845912924e-125"	"0.0635769276797354"	"0.237785827245268"	"0.569648348356216"	"5.74541743129623"	"12.46410606077"
"gene-LOC117892263"	"0"	"0.0307319466072145"	"0.14024615650512"	"0.612799205401622"	"7.67398504201464"	"19.244049263398"
"gene-LOC117898513"	"0"	"0.428182190892479"	"0.543068746801242"	"0.0935476503993763"	"164.25195363036"	"-468.077156586693"
"gene-LOC117898613"	"NaN"	"NaN"	"NaN"	"NaN"	"0.648312037745987"	"0.0156248868200128"
"gene-LOC117898579"	"0"	"4.57525543207556e-07"	"2.21466890069622e-07"	"0.0919548464041036"	"-5958.158147536"	"-8190.5620431725"
"gene-LOC117898557"	"0"	"0.181850489292789"	"0.0109786509972688"	"0.0081754493968924"	"24.9341541726008"	"-1251.06908670484"
"gene-LOC117898460"	"0"	"0.681998905795124"	"0.275127041781289"	"0.326827694549953"	"-242.97489426376"	"-13.2977814601036"
"gene-LOC117898580"	"0"	"5.20402571385162e-06"	"2.67621362101664e-09"	"0.0461535743886535"	"-231.965376005397"	"-376.64671022516"
"gene-LOC117898550"	"0"	"0.000880819746203948"	"0.0810966284310469"	"0.00312600975650548"	"4.22122263956862"	"-61.918738314238"
"gene-LOC117898586"	"0"	"0.282680978566746"	"0.0348678108235884"	"0.00421129288127872"	"0.22341050045361"	"-503.136759268273"
"gene-LOC117898434"	"0"	"0.309524009960066"	"0.000112925636571419"	"0.0311685262109678"	"-5.53968803575247"	"-22.7018679073061"
